[2024-10-12T11:36:12.792+0800] Target occupancy update: old: 0B, new: 134217728B
[2024-10-12T11:36:55.728+0800] GC(435) Adaptive IHOP information (value update), threshold: 107284569B (94.04), internal target occupancy: 114085068B, occupancy: 109436416B, additional buffer size: 6291456B, predicted old gen allocation rate: 1735183.04B/s, predicted marking phase length: 293.37ms, prediction active: true
[2024-10-12T11:36:55.832+0800] GC(436) Basic information (value update), threshold: 107300069B (79.94), target occupancy: 134217728B, current occupancy: 112465408B, recent allocation size: 4128B, recent allocation duration: 102.75ms, recent old gen allocation rate: 40175.82B/s, recent marking phase length: 254.69ms
[2024-10-12T11:36:55.832+0800] GC(436) Adaptive IHOP information (value update), threshold: 107300069B (94.05), internal target occupancy: 114085068B, occupancy: 112465408B, additional buffer size: 6291456B, predicted old gen allocation rate: 1682348.94B/s, predicted marking phase length: 293.37ms, prediction active: true
[2024-10-12T11:36:55.986+0800] GC(438) Basic information (value update), threshold: 113606485B (84.64), target occupancy: 134217728B, current occupancy: 116659712B, recent allocation size: 6192B, recent allocation duration: 151.75ms, recent old gen allocation rate: 40802.84B/s, recent marking phase length: 254.69ms
[2024-10-12T11:36:55.986+0800] GC(438) Adaptive IHOP information (value update), threshold: 113606485B (99.58), internal target occupancy: 114085068B, occupancy: 116659712B, additional buffer size: 0B, predicted old gen allocation rate: 1631353.94B/s, predicted marking phase length: 293.37ms, prediction active: true
[2024-10-12T11:36:56.091+0800] GC(439) Basic information (value update), threshold: 113608213B (84.64), target occupancy: 134217728B, current occupancy: 123184088B, recent allocation size: 6330672B, recent allocation duration: 151.75ms, recent old gen allocation rate: 41716630.43B/s, recent marking phase length: 254.66ms
[2024-10-12T11:36:56.091+0800] GC(439) Adaptive IHOP information (value update), threshold: 113608213B (99.58), internal target occupancy: 114085068B, occupancy: 123184088B, additional buffer size: 0B, predicted old gen allocation rate: 1631353.94B/s, predicted marking phase length: 292.31ms, prediction active: true
[2024-10-12T11:36:56.443+0800] GC(443) Basic information (value update), threshold: 107331699B (79.97), target occupancy: 134217728B, current occupancy: 83987648B, recent allocation size: 0B, recent allocation duration: 455.55ms, recent old gen allocation rate: 0.00B/s, recent marking phase length: 254.66ms
[2024-10-12T11:36:56.443+0800] GC(443) Adaptive IHOP information (value update), threshold: 107331699B (94.08), internal target occupancy: 114085068B, occupancy: 83987648B, additional buffer size: 6291456B, predicted old gen allocation rate: 1580233.47B/s, predicted marking phase length: 292.31ms, prediction active: true
[2024-10-12T11:36:56.548+0800] GC(444) Basic information (value update), threshold: 107345319B (79.98), target occupancy: 134217728B, current occupancy: 88181952B, recent allocation size: 6192B, recent allocation duration: 102.89ms, recent old gen allocation rate: 60179.19B/s, recent marking phase length: 254.66ms
[2024-10-12T11:36:56.548+0800] GC(444) Adaptive IHOP information (value update), threshold: 107345319B (94.09), internal target occupancy: 114085068B, occupancy: 88181952B, additional buffer size: 6291456B, predicted old gen allocation rate: 1533640.63B/s, predicted marking phase length: 292.31ms, prediction active: true
[2024-10-12T11:36:56.651+0800] GC(445) Basic information (value update), threshold: 107358476B (79.99), target occupancy: 134217728B, current occupancy: 92376256B, recent allocation size: 6192B, recent allocation duration: 102.46ms, recent old gen allocation rate: 60432.43B/s, recent marking phase length: 254.66ms
[2024-10-12T11:36:56.651+0800] GC(445) Adaptive IHOP information (value update), threshold: 107358476B (94.10), internal target occupancy: 114085068B, occupancy: 92376256B, additional buffer size: 6291456B, predicted old gen allocation rate: 1488628.30B/s, predicted marking phase length: 292.31ms, prediction active: true
[2024-10-12T11:36:56.755+0800] GC(446) Basic information (value update), threshold: 107371195B (80.00), target occupancy: 134217728B, current occupancy: 97036480B, recent allocation size: 6192B, recent allocation duration: 102.77ms, recent old gen allocation rate: 60252.33B/s, recent marking phase length: 254.66ms
[2024-10-12T11:36:56.755+0800] GC(446) Adaptive IHOP information (value update), threshold: 107371195B (94.12), internal target occupancy: 114085068B, occupancy: 97036480B, additional buffer size: 6291456B, predicted old gen allocation rate: 1445117.87B/s, predicted marking phase length: 292.31ms, prediction active: true
[2024-10-12T11:36:56.859+0800] GC(447) Basic information (value update), threshold: 107383485B (80.01), target occupancy: 134217728B, current occupancy: 100764864B, recent allocation size: 6192B, recent allocation duration: 102.44ms, recent old gen allocation rate: 60446.87B/s, recent marking phase length: 254.66ms
[2024-10-12T11:36:56.859+0800] GC(447) Adaptive IHOP information (value update), threshold: 107383485B (94.13), internal target occupancy: 114085068B, occupancy: 100764864B, additional buffer size: 6291456B, predicted old gen allocation rate: 1403071.54B/s, predicted marking phase length: 292.31ms, prediction active: true
[2024-10-12T11:36:57.014+0800] GC(449) Basic information (value update), threshold: 113687090B (84.70), target occupancy: 134217728B, current occupancy: 104959168B, recent allocation size: 6192B, recent allocation duration: 152.06ms, recent old gen allocation rate: 40720.84B/s, recent marking phase length: 254.66ms
[2024-10-12T11:36:57.014+0800] GC(449) Adaptive IHOP information (value update), threshold: 113687090B (99.65), internal target occupancy: 114085068B, occupancy: 104959168B, additional buffer size: 0B, predicted old gen allocation rate: 1361508.17B/s, predicted marking phase length: 292.31ms, prediction active: true
[2024-10-12T11:36:57.118+0800] GC(450) Basic information (value update), threshold: 113688499B (84.70), target occupancy: 134217728B, current occupancy: 102321360B, recent allocation size: 68112B, recent allocation duration: 152.06ms, recent old gen allocation rate: 447929.21B/s, recent marking phase length: 254.54ms
[2024-10-12T11:36:57.118+0800] GC(450) Adaptive IHOP information (value update), threshold: 113688499B (99.65), internal target occupancy: 114085068B, occupancy: 102321360B, additional buffer size: 0B, predicted old gen allocation rate: 1361508.17B/s, predicted marking phase length: 291.27ms, prediction active: true
[2024-10-12T11:36:57.647+0800] GC(455) Basic information (value update), threshold: 107408751B (80.03), target occupancy: 134217728B, current occupancy: 108306016B, recent allocation size: 4128B, recent allocation duration: 102.86ms, recent old gen allocation rate: 40132.51B/s, recent marking phase length: 254.54ms
[2024-10-12T11:36:57.647+0800] GC(455) Adaptive IHOP information (value update), threshold: 107408751B (94.15), internal target occupancy: 114085068B, occupancy: 108306016B, additional buffer size: 6291456B, predicted old gen allocation rate: 1321309.72B/s, predicted marking phase length: 291.27ms, prediction active: true
[2024-10-12T11:36:57.750+0800] GC(456) Basic information (value update), threshold: 107420067B (80.03), target occupancy: 134217728B, current occupancy: 112267360B, recent allocation size: 4128B, recent allocation duration: 102.40ms, recent old gen allocation rate: 40314.21B/s, recent marking phase length: 254.54ms
[2024-10-12T11:36:57.750+0800] GC(456) Adaptive IHOP information (value update), threshold: 107420067B (94.16), internal target occupancy: 114085068B, occupancy: 112267360B, additional buffer size: 6291456B, predicted old gen allocation rate: 1282462.06B/s, predicted marking phase length: 291.27ms, prediction active: true
[2024-10-12T11:36:57.854+0800] GC(457) Basic information (value update), threshold: 107430733B (80.04), target occupancy: 134217728B, current occupancy: 116228704B, recent allocation size: 6192B, recent allocation duration: 102.75ms, recent old gen allocation rate: 60265.63B/s, recent marking phase length: 254.54ms
[2024-10-12T11:36:57.854+0800] GC(457) Adaptive IHOP information (value update), threshold: 107430733B (94.17), internal target occupancy: 114085068B, occupancy: 116228704B, additional buffer size: 6291456B, predicted old gen allocation rate: 1245841.21B/s, predicted marking phase length: 291.27ms, prediction active: true
[2024-10-12T11:36:58.009+0800] GC(459) Basic information (value update), threshold: 113732957B (84.74), target occupancy: 134217728B, current occupancy: 120190048B, recent allocation size: 4128B, recent allocation duration: 151.94ms, recent old gen allocation rate: 27168.78B/s, recent marking phase length: 254.54ms
[2024-10-12T11:36:58.009+0800] GC(459) Adaptive IHOP information (value update), threshold: 113732957B (99.69), internal target occupancy: 114085068B, occupancy: 120190048B, additional buffer size: 0B, predicted old gen allocation rate: 1208872.85B/s, predicted marking phase length: 291.27ms, prediction active: true
[2024-10-12T11:36:58.072+0800] GC(460) Basic information (value update), threshold: 113736222B (84.74), target occupancy: 134217728B, current occupancy: 120428256B, recent allocation size: 2111600B, recent allocation duration: 151.94ms, recent old gen allocation rate: 13897674.30B/s, recent marking phase length: 213.70ms
[2024-10-12T11:36:58.072+0800] GC(460) Adaptive IHOP information (value update), threshold: 113736222B (99.69), internal target occupancy: 114085068B, occupancy: 120428256B, additional buffer size: 0B, predicted old gen allocation rate: 1208872.85B/s, predicted marking phase length: 288.57ms, prediction active: true
[2024-10-12T11:36:58.470+0800] GC(465) Basic information (value update), threshold: 107455444B (80.06), target occupancy: 134217728B, current occupancy: 83288256B, recent allocation size: 0B, recent allocation duration: 459.29ms, recent old gen allocation rate: 0.00B/s, recent marking phase length: 213.70ms
[2024-10-12T11:36:58.470+0800] GC(465) Adaptive IHOP information (value update), threshold: 107455444B (94.19), internal target occupancy: 114085068B, occupancy: 83288256B, additional buffer size: 6291456B, predicted old gen allocation rate: 1171871.38B/s, predicted marking phase length: 288.57ms, prediction active: true
[2024-10-12T11:36:58.574+0800] GC(466) Basic information (value update), threshold: 107464949B (80.07), target occupancy: 134217728B, current occupancy: 88181952B, recent allocation size: 6192B, recent allocation duration: 102.89ms, recent old gen allocation rate: 60180.21B/s, recent marking phase length: 213.70ms
[2024-10-12T11:36:58.574+0800] GC(466) Adaptive IHOP information (value update), threshold: 107464949B (94.20), internal target occupancy: 114085068B, occupancy: 88181952B, additional buffer size: 6291456B, predicted old gen allocation rate: 1138932.15B/s, predicted marking phase length: 288.57ms, prediction active: true
[2024-10-12T11:36:58.677+0800] GC(467) Basic information (value update), threshold: 107474143B (80.07), target occupancy: 134217728B, current occupancy: 92376256B, recent allocation size: 6192B, recent allocation duration: 102.44ms, recent old gen allocation rate: 60447.72B/s, recent marking phase length: 213.70ms
[2024-10-12T11:36:58.677+0800] GC(467) Adaptive IHOP information (value update), threshold: 107474143B (94.21), internal target occupancy: 114085068B, occupancy: 92376256B, additional buffer size: 6291456B, predicted old gen allocation rate: 1107072.23B/s, predicted marking phase length: 288.57ms, prediction active: true
